"Identifiant__BAN";"Conso_chauffage_dépensier_é_finale";"Emission_GES_ECS";"Type_énergie_n°1";"Date_établissement_DPE";"Nom__commune_(BAN)";"Emission_GES_chauffage";"Coût_total_5_usages";"Conso_ECS_é_finale";"Emission_GES_5_usages";"N°DPE";"Code_postal_(BAN)";"Conso_ECS_é_primaire";"Etiquette_GES";"Coordonnée_cartographique_X_(BAN)";"Date_fin_validité_DPE";"Conso_chauffage_é_finale";"Type_bâtiment";"Conso_5_usages_par_m²_é_primaire";"Etiquette_DPE";"Coût_chauffage";"Emission_GES_5_usages_par_m²";"Conso_5_usages_é_finale";"N°_département_(BAN)";"_geopoint";"N°_région_(BAN)";"Surface_habitable_logement";"Version_DPE";"Coordonnée_cartographique_Y_(BAN)";"Code_INSEE_(BAN)";"Coût_ECS";"_score";"Année_construction";"id_fantoir";"numero";"rep";"nom_voie";"code_postal";"code_insee";"nom_commune";"code_insee_ancienne_commune";"nom_ancienne_commune";"x";"y";"lon";"lat";"type_position";"alias";"nom_ld";"libelle_acheminement";"nom_afnor";"source_position";"source_nom_voie";"certification_commune";"cad_parcelles"
"1942";"48095_1210_00011";15038.6;167.4;"Réseau de Chauffage urbain";"2023-03-06";"Mende";321.3;1843;2575.3;566.4;"2348E0752020U";"48000";5923.3;"A";739773.38;"2033-03-05";14605.7;"appartement";182.8;"D";1149;4.4;18375.9;"48";"44.51712803789882,3.5004320608891257";"76";127.3;2.2;6379910.67;"48095";474;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1943";"48095_1210_00011";3465.1;29.5;"Réseau de Chauffage urbain";"2023-03-05";"Mende";74.7;504;1341.9;133.3;"2348E0735493D";"48000";1341.9;"A";739773.38;"2033-03-04";3393.3;"appartement";201.9;"D";267;4.6;5187.3;"48";"44.51712803789882,3.5004320608891257";"76";28.6;2.2;6379910.67;"48095";106;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1944";"48095_1210_00011";1746.5;28;"Réseau de Chauffage urbain";"2023-12-17";"Mende";36.5;347;1334.8;88;"2348E4385928M";"48000";1334.8;"A";739773.38;"2033-12-16";1739.8;"appartement";138.6;"C";137;3.1;3438.4;"48";"44.51712803789882,3.5004320608891257";"76";28.2;2.3;6379910.67;"48095";105;34.61817;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1945";"48095_1210_00011";1883.8;84.7;"Réseau de Chauffage urbain";"2023-03-07";"Mende";40.7;519;1303.6;144.6;"2348E0764153L";"48000";2998.3;"A";739773.38;"2033-03-06";1848.6;"appartement";279.4;"D";145;7.3;3448.3;"48";"44.51712803789882,3.5004320608891257";"76";19.8;2.2;6379910.67;"48095";305;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1946";"48095_1210_00011";1851.4;96.2;"Réseau de Chauffage urbain";"2023-03-08";"Mende";40.4;549;1479.3;158.7;"2348E0786542O";"48000";3402.4;"A";739773.38;"2033-03-07";1835.6;"appartement";235.8;"D";144;6.2;3657.3;"48";"44.51712803789882,3.5004320608891257";"76";25.5;2.2;6379910.67;"48095";329;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1947";"48095_1210_00011";2493.1;89.2;"Réseau de Chauffage urbain";"2024-08-27";"Mende";41.7;657;1371.9;152;"2448E2987915U";"48000";3155.4;"A";739773.38;"2034-08-26";1987.8;"appartement";233.3;"D";177;6;3685.5;"48";"44.51712803789882,3.5004320608891257";"76";25.3;2.4;6379910.67;"48095";388;33.17389;1948;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1948";"48095_1210_00011";1507.3;87;"Électricité";"2023-03-06";"Mende";32;491;1338.2;137.5;"2348E0751743D";"48000";3077.8;"A";739773.38;"2033-03-05";1456.7;"appartement";256.2;"D";115;6.7;3079.4;"48";"44.51712803789882,3.5004320608891257";"76";20.3;2.2;6379910.67;"48095";311;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1949";"48095_1210_00011";13499.9;45.6;"Réseau de Chauffage urbain";"2023-03-05";"Mende";286.7;1279;2070.5;352.5;"2348E0732589L";"48000";2070.5;"A";739773.38;"2033-03-04";13032.3;"appartement";233.7;"D";1026;5.2;15410.6;"48";"44.51712803789882,3.5004320608891257";"76";67.7;2.2;6379910.67;"48095";163;34.41625;1949;"48095_1210";11;"";"Boulevard du Soubeyran";48000;48095;"Mende";NA;"";739773.38;6379910.67;3.500432;44.517128;"";NA;"";"MENDE";"BOULEVARD DU SOUBEYRAN";"commune";"commune";1;""
"1950";"48095_1220_00003";1642.2;88.6;"Électricité";"2023-11-06";"Mende";126;578;1363.1;207;"2348E3784310I";"48000";3135.1;"B";739669.07;"2033-11-05";1595.4;"appartement";300;"E";307;9;3003.9;"48";"44.51649501629794,3.499114013599411";"76";23;2.3;6379839.69;"48095";262;34.61817;1945;"48095_1220";3;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739669.07;6379839.69;3.499114;44.516495;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1951";"48095_1220_00003";1854.4;4.1;"Électricité";"2023-04-12";"Mende";5.2;617;1413.6;237.5;"2348E1273251D";"48000";3251.3;"B";739669.07;"2033-04-11";1794.8;"appartement";274.8;"E";339;8.6;3262.3;"48";"44.51649501629794,3.499114013599411";"76";27.3;2.2;6379839.69;"48095";267;35.10016;1949;"48095_1220";3;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739669.07;6379839.69;3.499114;44.516495;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1952";"48095_1220_00003";6304.9;129;"Électricité";"2023-06-07";"Mende";484;1397;1984.9;624.5;"2348E1910938O";"48000";4565.4;"B";739669.07;"2033-06-06";6126.1;"appartement";217.2;"D";1033;7.1;8284.1;"48";"44.51649501629794,3.499114013599411";"76";87.7;2.3;6379839.69;"48095";335;35.10016;1947;"48095_1220";3;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739669.07;6379839.69;3.499114;44.516495;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1953";"48095_1220_00004";7279;90.2;"Électricité";"2022-07-17";"Mende";549.9;1418;1388.1;644.5;"2248E1628444J";"48000";3192.7;"C";739674.97;"2032-07-16";6960.3;"appartement";586.4;"G";1173;19.5;8413.5;"48";"44.51658200034317,3.499189016629977";"76";33;2.1;6379849.39;"48095";234;35.262558;1900;"48095_1220";4;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739674.97;6379849.39;3.499189;44.516582;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1954";"48095_1220_00004";7161.1;139.6;"Électricité";"2023-01-15";"Mende";549.8;1548;2147.9;698.8;"2348E0132379L";"48000";4940.2;"B";739674.97;"2033-01-14";6959.3;"appartement";317.1;"E";1166;10.4;9239.4;"48";"44.51658200034317,3.499189016629977";"76";67;2.2;6379849.39;"48095";360;34.41625;1947;"48095_1220";4;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739674.97;6379849.39;3.499189;44.516582;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1955";"48095_1220_00007";14066;3410.6;"Fioul domestique";"2022-09-14";"Mende";4399.6;2290;10526.7;7830.2;"2248E2116183O";"48000";10526.7;"G";739670.78;"2032-09-13";13579;"appartement";403.1;"G";1241;127.3;24404.6;"48";"44.516772001805705,3.499137976145115";"76";61.5;2.2;6379870.47;"48095";962;35.262558;1947;"48095_1220";7;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739670.78;6379870.47;3.499138;44.516772;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1956";"48095_1220_00009";4909.1;571.6;"Électricité";"2023-12-04";"Mende";402.3;1029;1764.1;954.6;"2348E4175403J";"48000";1764.1;"C";739671.37;"2033-12-03";4715;"appartement";272;"E";824;20;6727.4;"48";"44.51683300207186,3.499145938568825";"76";47.7;2.3;6379877.25;"48095";161;34.61817;1945;"48095_1220";9;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739671.37;6379877.25;3.499146;44.516833;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1957";"48095_1220_00017";21681.4;4136.7;"Fioul domestique";"2024-08-26";"Mende";5780.2;4694;12767.5;9947.8;"2448E2970058Z";"48000";12767.5;"E";739676;"2034-08-25";17840;"immeuble";217.5;"E";2644;68.3;31061.8;"48";"44.51759899247022,3.4992109625591232";"76";NA;2.4;6379962.37;"48095";1892;33.17389;1940;"48095_1220";17;"";"Rue du Soubeyran";48000;48095;"Mende";NA;"";739676;6379962.37;3.499211;44.517599;"";NA;"";"MENDE";"RUE DU SOUBEYRAN";"commune";"commune";1;""
"1958";"48095_1230_00001_bis";3399.5;93.1;"Fioul domestique";"2022-04-03";"Mende";1093.4;719;1432.6;1213.8;"2248E0694150Z";"48000";3295;"D";739808.78;"2032-04-02";3374.7;"appartement";208.8;"D";309;33.2;5226;"48";"44.521246975386354,3.500913992875605";"76";36.6;2.1;6380368.45;"48095";317;35.262558;1947;"48095_1230";1;"bis";"Allée des Soupirs";48000;48095;"Mende";NA;"";739808.78;6380368.45;3.500914;44.521247;"";NA;"";"MENDE";"ALLEE DES SOUPIRS";"commune";"commune";1;""
"1959";"48095_1230_00001_bis";16466.1;142.1;"Bois – Granulés (pellets) ou briquettes";"2022-10-20";"Mende";471.7;1421;2186.4;624.5;"2248E2469060T";"48000";5028.7;"B";739808.78;"2032-10-19";15724.8;"appartement";260.8;"E";942;7.7;18071;"48";"44.521246975386354,3.500913992875605";"76";81;2.2;6380368.45;"48095";446;35.262558;1947;"48095_1230";1;"bis";"Allée des Soupirs";48000;48095;"Mende";NA;"";739808.78;6380368.45;3.500914;44.521247;"";NA;"";"MENDE";"ALLEE DES SOUPIRS";"commune";"commune";1;""
"1960";"48095_1230_00011";8107.3;145.1;"Électricité";"2023-10-22";"Mende";614.5;1809;2232;817.8;"2348E3570311P";"48000";5133.6;"B";740025.68;"2033-10-21";7778.9;"appartement";241.9;"D";1291;7.8;10904.5;"48";"44.52099600067416,3.503641045587207";"76";103.7;2.3;6380341.95;"48095";370;34.61817;1992;"48095_1230";11;"";"Allée des Soupirs";48000;48095;"Mende";NA;"";740025.68;6380341.95;3.503641;44.520996;"";NA;"";"MENDE";"ALLEE DES SOUPIRS";"commune";"commune";1;""
"1961";"48095_1237_00009";5730.4;141.3;"Électricité";"2021-11-23";"Mende";352.5;1200;2174;520;"2148E0755377V";"48000";5000.2;"A";740779.07;"2031-11-22";5671.2;"maison";126.2;"C";758;4;8233.1;"48";"44.5220919948431,3.5131310001220926";"76";130;1.1;6380468.55;"48095";375;35.02613;2015;"48095_1237";9;"";"Rue des Terres Bleues";48000;48095;"Mende";NA;"";740779.07;6380468.55;3.513131;44.522092;"";NA;"";"MENDE";"RUE DES TERRES BLEUES";"commune";"commune";1;""
"1962";"48095_1237_00010";20518.8;1152.9;"Fioul domestique";"2022-10-24";"Mende";6315.2;2218;3558.3;7493.5;"2248E2512261I";"48000";3558.3;"E";740782.22;"2032-10-23";19491.2;"maison";223.1;"E";1782;69.9;23435.1;"48";"44.522022044666336,3.5131700023078443";"76";107.3;2.2;6380460.8;"48095";325;35.262558;1973;"48095_1237";10;"";"Rue des Terres Bleues";48000;48095;"Mende";NA;"";740782.22;6380460.8;3.51317;44.522022;"";NA;"";"MENDE";"RUE DES TERRES BLEUES";"commune";"commune";1;""
"1963";"48095_1237_00014";11439.4;1094.9;"Fioul domestique";"2023-04-04";"Mende";3574.6;1474;3379.4;4666.1;"2348E1131965B";"48000";3379.4;"D";740793.7;"2033-04-03";11032.7;"maison";150;"D";1009;45;14951.5;"48";"44.52174996112812,3.5133119869188323";"76";103.7;2.2;6380430.65;"48095";309;35.10016;1948;"48095_1237";14;"";"Rue des Terres Bleues";48000;48095;"Mende";NA;"";740793.7;6380430.65;3.513312;44.52175;"";NA;"";"MENDE";"RUE DES TERRES BLEUES";"commune";"commune";1;""
"1964";"48095_1240_00002";20026.8;182;"Électricité";"2022-12-08";"Mende";1512.3;3598;2800.1;1708.4;"2248E2997321M";"48000";6440.1;"C";739506.36;"2032-12-07";19143.4;"appartement";485.2;"G";3109;16.3;22150.6;"48";"44.51776796274392,3.497077978325534";"76";105;2.2;6379980.07;"48095";455;35.262558;1947;"48095_1240";2;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739506.36;6379980.07;3.497078;44.517768;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1965";"48095_1240_00003";3817.3;112.4;"Réseau de Chauffage urbain";"2023-07-09";"Mende";80.2;988.6;5352.9;252.4;"2348E2323794Q";"48000";5352.9;"A";739456.18;"2033-07-08";3817.3;"appartement";124;"C";300.4;2;10090.3;"48";"44.51827302887355,3.4964510321414886";"76";90.8;2.2;6380035.86;"48095";421.3;33.569782;NA;"48095_1240";3;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739456.18;6380035.86;3.496451;44.518273;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1966";"48095_1240_00003";4020.3;112.4;"Réseau de Chauffage urbain";"2023-07-09";"Mende";84.4;1004.6;5352.9;256.6;"2348E2323839J";"48000";5352.9;"A";739456.18;"2033-07-08";4020.3;"appartement";126;"C";316.4;2;10293.3;"48";"44.51827302887355,3.4964510321414886";"76";90.8;2.2;6380035.86;"48095";421.3;33.569782;NA;"48095_1240";3;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739456.18;6380035.86;3.496451;44.518273;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1967";"48095_1240_00003";1028.4;112.9;"Électricité";"2023-03-12";"Mende";86.6;609;1736.9;224.5;"2348E0826265J";"48000";3994.9;"A";739456.18;"2033-03-11";1096.2;"appartement";195.5;"D";208;5.9;3218;"48";"44.51827302887355,3.4964510321414886";"76";37.9;2.2;6380035.86;"48095";329;34.41625;1950;"48095_1240";3;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739456.18;6380035.86;3.496451;44.518273;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1968";"48095_1240_00005";27686.8;180.5;"Fioul domestique";"2022-08-08";"Mende";8713.2;3069;2776.8;8923.7;"2248E1827460V";"48000";6386.6;"E";739468.96;"2032-08-07";26892.6;"appartement";267.1;"E";2459;69.5;30108.4;"48";"44.51851500067659,3.496613963601467";"76";128.4;2.1;6380062.82;"48095";527;35.262558;1947;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1969";"48095_1240_00005";2183.6;80.6;"Électricité";"2023-07-12";"Mende";167.5;640;1239.9;251.5;"2348E2370341X";"48000";2851.8;"B";739468.96;"2033-07-11";2120.7;"appartement";313.7;"E";398;10;3409.9;"48";"44.51851500067659,3.496613963601467";"76";25;2.3;6380062.82;"48095";233;33.569782;1947;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1970";"48095_1240_00005";2884.2;100.1;"Électricité";"2023-12-18";"Mende";220.1;839;1540;344.6;"2348E4392095R";"48000";3542.1;"B";739468.96;"2033-12-17";2786.7;"appartement";220;"D";495;7;4721.4;"48";"44.51851500067659,3.496613963601467";"76";49.2;2.3;6380062.82;"48095";274;34.61817;1945;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1971";"48095_1240_00005";1845.7;71;"Électricité";"2022-11-10";"Mende";140.5;563;1091.8;199.5;"2248E2675640D";"48000";2511.2;"B";739468.96;"2032-11-09";1778.8;"appartement";302;"E";344;9;2914.4;"48";"44.51851500067659,3.496613963601467";"76";22.2;2.2;6380062.82;"48095";211;35.262558;1945;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1972";"48095_1240_00005";2709.4;101.2;"Électricité";"2023-12-18";"Mende";208.1;816;1557.3;305.6;"2348E4392146Q";"48000";3581.7;"B";739468.96;"2033-12-17";2633.5;"appartement";206;"D";470;6;4570.4;"48";"44.51851500067659,3.496613963601467";"76";50.9;2.3;6380062.82;"48095";278;34.61817;1945;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1973";"48095_1240_00005";1565.9;78.2;"Électricité";"2023-08-07";"Mende";119.2;541;1202.6;178.6;"2348E2676161F";"48000";2765.9;"B";739468.96;"2033-08-06";1509.2;"appartement";283;"D";296;8;2755.8;"48";"44.51851500067659,3.496613963601467";"76";22.3;2.3;6380062.82;"48095";236;33.569782;1945;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1974";"48095_1240_00005";2435.8;80.6;"Électricité";"2023-01-11";"Mende";186.8;677;1239.9;270.8;"2348E0093897J";"48000";2851.8;"B";739468.96;"2033-01-10";2364.4;"appartement";336.1;"E";438;10.8;3653.6;"48";"44.51851500067659,3.496613963601467";"76";25;2.2;6380062.82;"48095";230;34.41625;1947;"48095_1240";5;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739468.96;6380062.82;3.496614;44.518515;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1975";"48095_1240_00006";10964.5;2241.3;"Fioul domestique";"2021-10-25";"Mende";3434.7;2209;6917.5;5817;"2148E0568498E";"48000";6917.5;"E";739495.6;"2031-10-24";10601;"immeuble";224.2;"E";969;58.2;19649.2;"48";"44.51895702291008,3.496953051229367";"76";NA;1;6380112.09;"48095";632;35.02613;1995;"48095_1240";6;"";"Boulevard Théophile Roussel";48000;48095;"Mende";NA;"";739495.6;6380112.09;3.496953;44.518957;"";NA;"";"MENDE";"BOULEVARD THEOPHILE ROUSSEL";"commune";"commune";1;""
"1976";"48095_1248_00001";4503.1;104.3;"Électricité";"2022-09-25";"Mende";337.2;1096;1605.1;473.5;"2248E2210109C";"48000";3691.6;"B";739879.3;"2032-09-24";4268.4;"appartement";295;"E";735;9.5;6365.3;"48";"44.515245962373626,3.5017480582174794";"76";49.6;2.2;6379702.27;"48095";276;35.262558;1976;"48095_1248";1;"";"Chemin des Tilleuls";48000;48095;"Mende";NA;"";739879.3;6379702.27;3.501748;44.515246;"";NA;"";"MENDE";"CHEMIN DES TILLEULS";"commune";"commune";1;""
"1977";"48095_1248_00001_bis";54432.1;832.2;"Fioul domestique";"2023-09-24";"Mende";15519.8;5994;3787.5;16434.6;"2348E3262905H";"48000";5769.5;"E";739880.02;"2033-09-23";52807.9;"maison";256.1;"E";5321;60.2;57860;"48";"44.51523097781222,3.501756984060711";"76";273;2.3;6379700.61;"48095";462;33.569782;1960;"48095_1248";1;"bis";"Chemin des Tilleuls";48000;48095;"Mende";NA;"";739880.02;6379700.61;3.501757;44.515231;"";NA;"";"MENDE";"CHEMIN DES TILLEULS";"commune";"commune";1;""
"1978";"48095_1248_00002";5083.5;115.3;"Électricité";"2023-08-21";"Mende";385.5;1235;1773.7;540;"2348E2780068Q";"48000";4079.4;"B";739856.13;"2033-08-20";4879.8;"appartement";273.8;"E";831;8.8;7257.5;"48";"44.51496201292786,3.501454016834158";"76";61;2.3;6379670.58;"48095";302;33.569782;1974;"48095_1248";2;"";"Chemin des Tilleuls";48000;48095;"Mende";NA;"";739856.13;6379670.58;3.501454;44.514962;"";NA;"";"MENDE";"CHEMIN DES TILLEULS";"commune";"commune";1;""
"1979";"48095_1248_00002";856.5;83.1;"Électricité";"2023-08-23";"Mende";65.8;480;1278.8;164.6;"2348E2811223X";"48000";2941.1;"A";739856.13;"2033-08-22";833.1;"appartement";223.1;"D";170;6.7;2352.1;"48";"44.51496201292786,3.501454016834158";"76";24.2;2.3;6379670.58;"48095";261;33.569782;1980;"48095_1248";2;"";"Chemin des Tilleuls";48000;48095;"Mende";NA;"";739856.13;6379670.58;3.501454;44.514962;"";NA;"";"MENDE";"CHEMIN DES TILLEULS";"commune";"commune";1;""
"1980";"48095_1255_00009";55389.5;198;"Bois – Granulés (pellets) ou briquettes";"2023-03-12";"Mende";1612.7;3960;3045.5;1880.1;"2348E0819044Q";"48000";7004.6;"B";740133.29;"2033-03-11";53756.9;"maison";204;"D";3221;6;57822.4;"48";"44.51941400477474,3.5049809735698303";"76";309.2;2.2;6380166.9;"48095";554;34.41625;1900;"48095_1255";9;"";"Rue du Torrent";48000;48095;"Mende";NA;"";740133.29;6380166.9;3.504981;44.519414;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1981";"48095_1255_00015";9876.8;39.6;"Réseau de Chauffage urbain";"2022-11-29";"Mende";209.6;988;1799.2;270.9;"2248E2880741Q";"48000";1799.2;"A";740065.17;"2032-11-28";9525.6;"appartement";134.3;"C";750;3;11654.3;"48";"44.51808598056972,3.5041119850090032";"76";90;2.2;6380018.94;"48095";142;35.262558;1967;"48095_1255";15;"";"Rue du Torrent";48000;48095;"Mende";NA;"";740065.17;6380018.94;3.504112;44.518086;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1982";"48095_1255_00015";3763;37.3;"Réseau de Chauffage urbain";"2023-08-22";"Mende";76.8;492;1778.1;128.5;"2348E2793286A";"48000";1778.1;"A";740065.17;"2033-08-21";3659.4;"appartement";183;"C";288;3.9;5657.4;"48";"44.51808598056972,3.5041119850090032";"76";32.5;2.3;6380018.94;"48095";140;33.569782;1967;"48095_1255";15;"";"Rue du Torrent";48000;48095;"Mende";NA;"";740065.17;6380018.94;3.504112;44.518086;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1983";"48095_1255_00018_ter";4745.4;135.6;"Électricité";"2023-05-04";"Mende";365.1;1242;2086.2;539;"2348E1498919R";"48000";4798.3;"B";739988.06;"2033-05-03";4620.9;"appartement";221.6;"D";787;7.1;7295.7;"48";"44.51755298601586,3.503137003913835";"76";75.7;2.2;6379959.24;"48095";355;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1984";"48095_1255_00018_ter";3486.5;135.6;"Électricité";"2023-05-04";"Mende";271.3;1055;2086.2;445.1;"2348E1499339V";"48000";4798.3;"A";739988.06;"2033-05-03";3433.8;"appartement";185.5;"D";593;5.8;6108.6;"48";"44.51755298601586,3.503137003913835";"76";75.7;2.2;6379959.24;"48095";360;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1985";"48095_1255_00018_ter";4931.6;151.9;"Électricité";"2023-05-03";"Mende";382.4;1333;2336.8;579.4;"2348E1478270M";"48000";5374.7;"B";739988.06;"2033-05-02";4840.8;"appartement";208.1;"D";819;6.6;7875.2;"48";"44.51755298601586,3.503137003913835";"76";87;2.2;6379959.24;"48095";396;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1986";"48095_1255_00018_ter";3914.1;130.3;"Électricité";"2023-05-04";"Mende";301.2;1090;2004.4;464.6;"2348E1495297J";"48000";4610.1;"B";739988.06;"2033-05-03";3812.2;"appartement";227.4;"D";656;7.2;6329.8;"48";"44.51755298601586,3.503137003913835";"76";64;2.2;6379959.24;"48095";345;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1987";"48095_1255_00018_ter";3486.5;135.6;"Électricité";"2023-05-04";"Mende";271.3;1055;2086.2;445.1;"2348E1499424C";"48000";4798.3;"A";739988.06;"2033-05-03";3433.8;"appartement";185.5;"D";593;5.8;6108.6;"48";"44.51755298601586,3.503137003913835";"76";75.7;2.2;6379959.24;"48095";360;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1988";"48095_1255_00018_ter";7859.8;141.2;"Électricité";"2023-05-04";"Mende";602.5;1746;2172.2;789.4;"2348E1494088W";"48000";4996.1;"B";739988.06;"2033-05-03";7626.4;"appartement";274.5;"E";1268;8.9;10504.2;"48";"44.51755298601586,3.503137003913835";"76";88;2.2;6379959.24;"48095";361;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
"1989";"48095_1255_00018_ter";3914.1;130.3;"Électricité";"2023-05-04";"Mende";301.2;1090;2004.4;464.6;"2348E1495211B";"48000";4610.1;"B";739988.06;"2033-05-03";3812.2;"appartement";227.4;"D";656;7.2;6329.8;"48";"44.51755298601586,3.503137003913835";"76";64;2.2;6379959.24;"48095";345;35.10016;1900;"48095_1255";18;"ter";"Rue du Torrent";48000;48095;"Mende";NA;"";739988.06;6379959.24;3.503137;44.517553;"";NA;"";"MENDE";"RUE DU TORRENT";"commune";"commune";1;""
